258994;2015-02-16;21:56:00;22:13:00;2015-02-16 21:56:00;2015-02-16 22:13:00;Av. do Estado, São Paulo - SP, Brazil;-23,5573938;-46,6183215
258995;2015-02-16;21:29:00;01:03:00;2015-02-16 21:29:00;2015-02-16 01:03:00;Av. Antônio Munhoz Bonilha, São Paulo - SP, Brazil;-23,4991474;-46,6837398
258996;2015-02-16;22:39:00;00:24:00;2015-02-16 22:39:00;2015-02-16 00:24:00;Rua Coronel Marques Ribeiro, São Paulo - SP, Brazil;-23,5087516;-46,6112555
258997;2015-02-16;22:37:00;01:05:00;2015-02-16 22:37:00;2015-02-16 01:05:00;Rua Turiassú, São Paulo - SP, Brazil;-23,5317429;-46,6738405
258998;2015-02-16;22:36:00;01:06:00;2015-02-16 22:36:00;2015-02-16 01:06:00;Rua Ricardo Cavatton, São Paulo - SP, Brazil;-23,5113731;-46,7028257
258999;2015-02-16;22:31:00;22:45:00;2015-02-16 22:31:00;2015-02-16 22:45:00;Rua Turiassú, São Paulo - SP, Brazil;-23,5317429;-46,6738405
259000;2015-02-16;22:13:00;01:08:00;2015-02-16 22:13:00;2015-02-16 01:08:00;Francisco Matarazzo, São Paulo - SP, Brazil;-23,5272514;-46,6722972
259001;2015-02-16;22:50:00;01:08:00;2015-02-16 22:50:00;2015-02-16 01:08:00;Av. do Anastácio, São Paulo - SP, Brazil;-23,4973838;-46,735504
259002;2015-02-16;22:46:00;01:09:00;2015-02-16 22:46:00;2015-02-16 01:09:00;Av. Cupecê, 2883 - Jardim Itacolomi, São Paulo - SP, 04417-100, Brazil;-23,6654946;-46,6572669
259003;2015-02-16;22:39:00;00:24:00;2015-02-16 22:39:00;2015-02-16 00:24:00;Rua Coronel Marques Ribeiro, São Paulo - SP, Brazil;-23,5087516;-46,6112555
259004;2015-02-16;22:57:00;01:02:00;2015-02-16 22:57:00;2015-02-16 01:02:00;Av. Alcântara Machado, São Paulo - SP, Brazil;-23,5476643;-46,602319
259005;2015-02-16;23:09:00;01:07:00;2015-02-16 23:09:00;2015-02-16 01:07:00;Av. Raimundo Pereira de Magalhães, São Paulo - SP, Brazil;-23,4607661;-46,7215836
259006;2015-02-17;00:09:00;;2015-02-17 00:09:00;2015-02-17 ;R. Ambua - Vila Itaim, São Paulo - SP, 08190-390, Brazil;-23,4885931;-46,395113
259007;2015-02-17;22:17:00;23:42:00;2015-02-17 22:17:00;2015-02-17 23:42:00;Avenida Aricanduva, São Paulo - SP, Brazil;-23,5665833;-46,5072364
259008;2015-02-18;07:19:00;14:39:00;2015-02-18 07:19:00;2015-02-18 14:39:00;Av. Vital Brasil, São Paulo - SP, Brazil;-23,570208;-46,7116258
259009;2015-02-18;09:19:00;09:47:00;2015-02-18 09:19:00;2015-02-18 09:47:00;Av. Santos Dumont, São Paulo - SP, Brazil;-23,5165914;-46,6298802
259010;2015-02-18;16:46:00;;2015-02-18 16:46:00;2015-02-18 ;Rua Aramaçã - Itaím, São Paulo - SP, 08190-410, Brazil;-23,4878914;-46,3943905
259011;2015-02-18;20:15:00;00:26:00;2015-02-18 20:15:00;2015-02-18 00:26:00;Av. José César de Oliveira, São Paulo - SP, Brazil;-23,5404214;-46,7325727
259012;2015-02-23;17:23:00;17:45:00;2015-02-23 17:23:00;2015-02-23 17:45:00;Av. Vital Brasil, São Paulo - SP, Brazil;-23,570208;-46,7116258
259013;2015-02-23;16:50:00;17:44:00;2015-02-23 16:50:00;2015-02-23 17:44:00;R. Texas, São Paulo - SP, Brazil;-23,6048496;-46,6817105
259014;2015-02-24;15:35:00;17:00:00;2015-02-24 15:35:00;2015-02-24 17:00:00;R. Alencar Araripe - Sacomã, São Paulo - SP, Brazil;-23,6149067;-46,5969258
259015;2015-02-25;14:30:00;15:42:00;2015-02-25 14:30:00;2015-02-25 15:42:00;Av. Nazaré, São Paulo - SP, Brazil;-23,5939524;-46,6100013
259016;2015-02-25;15:12:00;15:40:00;2015-02-25 15:12:00;2015-02-25 15:40:00;Praça da Bandeira - Centro, São Paulo;-23,5482474;-46,6383229
259017;2015-02-25;15:30:00;19:36:00;2015-02-25 15:30:00;2015-02-25 19:36:00;R. Ibitirama, São Paulo - SP, Brazil;-23,5911393;-46,5809673
259018;2015-02-25;15:31:00;19:36:00;2015-02-25 15:31:00;2015-02-25 19:36:00;R. Cap. Pacheco e Chaves, São Paulo - SP, Brazil;-23,5818194;-46,5918424
259019;2015-02-25;15:35:00;19:36:00;2015-02-25 15:35:00;2015-02-25 19:36:00;Av. Professor Luiz Ignácio Anhaia Mello, São Paulo - SP, Brazil;-23,5902935;-46,5437632
259020;2015-02-25;15:37:00;19:36:00;2015-02-25 15:37:00;2015-02-25 19:36:00;Av. Professor Luiz Ignácio Anhaia Mello, São Paulo - SP, Brazil;-23,5902935;-46,5437632
259021;2015-02-25;16:31:00;17:40:00;2015-02-25 16:31:00;2015-02-25 17:40:00;R. Teixeira Leite - Liberdade, São Paulo - SP, 01325-070, Brazil;-23,5559621;-46,6284359
259022;2015-02-25;16:40:00;18:16:00;2015-02-25 16:40:00;2015-02-25 18:16:00;Av. Queiroz Filho, São Paulo - SP, Brazil;-23,5395715;-46,7279247
259023;2015-02-25;17:26:00;19:09:00;2015-02-25 17:26:00;2015-02-25 19:09:00;Rua 25 de Março, São Paulo - SP, Brazil;-23,5436527;-46,6325142
259024;2015-02-25;17:12:00;18:20:00;2015-02-25 17:12:00;2015-02-25 18:20:00;Av. Queiroz Filho, São Paulo - SP, Brazil;-23,5395715;-46,7279247
259025;2015-02-25;17:09:00;17:45:00;2015-02-25 17:09:00;2015-02-25 17:45:00;Francisco Matarazzo, São Paulo - SP, Brazil;-23,5272514;-46,6722972
259026;2015-02-25;16:55:00;18:23:00;2015-02-25 16:55:00;2015-02-25 18:23:00;R. Alvarenga, São Paulo - SP, Brazil;-23,570208;-46,7116258
259027;2015-02-25;16:49:00;18:15:00;2015-02-25 16:49:00;2015-02-25 18:15:00;Av. Prof. Fonseca Rodrigues, São Paulo - SP, Brazil;-23,5457674;-46,7180896
259028;2015-02-25;16:47:00;18:17:00;2015-02-25 16:47:00;2015-02-25 18:17:00;Rua Turiassú, São Paulo - SP, Brazil;-23,5317429;-46,6738405
259029;2015-02-25;16:45:00;18:16:00;2015-02-25 16:45:00;2015-02-25 18:16:00;Praça Marrey Júnior - Perdizes, São Paulo - SP, 05005-070, Brazil;-23,529634;-46,6773859
259030;2015-02-25;17:37:00;18:07:00;2015-02-25 17:37:00;2015-02-25 18:07:00;Rua Prates - Bom Retiro, São Paulo - SP, Brazil;-23,5291146;-46,6357968
259031;2015-02-25;17:48:00;19:56:00;2015-02-25 17:48:00;2015-02-25 19:56:00;Av. Pres. Artur da Costa e Silva, São Paulo, Brazil;-23,6323842;-46,4859834
259032;2015-02-25;18:05:00;18:45:00;2015-02-25 18:05:00;2015-02-25 18:45:00;Rua dos Trilhos - Mooca, São Paulo - SP, Brazil;-23,5533443;-46,5994635
259033;2015-02-25;18:05:00;18:23:00;2015-02-25 18:05:00;2015-02-25 18:23:00;Av. Vital Brasil, São Paulo - SP, Brazil;-23,570208;-46,7116258
259034;2015-02-25;17:01:00;18:47:00;2015-02-25 17:01:00;2015-02-25 18:47:00;R. Teresa Cristina - Vila Calu, São Paulo - SP, 04961-030, Brazil;-23,7332496;-46,796101
259035;2015-02-25;18:46:00;19:35:00;2015-02-25 18:46:00;2015-02-25 19:35:00;R. Emília Marengo, São Paulo - SP, Brazil;-23,5542539;-46,5604027
259036;2015-02-25;18:15:00;18:51:00;2015-02-25 18:15:00;2015-02-25 18:51:00;Av. Marquês de São Vicente, São Paulo - SP, Brazil;-23,5191501;-46,6751177
259037;2015-02-25;18:05:00;18:14:00;2015-02-25 18:05:00;2015-02-25 18:14:00;R. Joaquim Murtinho - Bom Retiro, São Paulo - SP, 01123-050, Brazil;-23,5265595;-46,6362903
259038;2015-02-25;18:46:00;18:50:00;2015-02-25 18:46:00;2015-02-25 18:50:00;Av. Salim Farah Maluf, São Paulo - SP, Brazil;-23,5559142;-46,5774648
259039;2015-02-25;19:00:00;19:20:00;2015-02-25 19:00:00;2015-02-25 19:20:00;Av. Pres. Artur da Costa e Silva, São Paulo, Brazil;-23,6323842;-46,4859834
259040;2015-02-25;15:52:00;;2015-02-25 15:52:00;2015-02-25 ;Av. Presidente Wilson, São Paulo - SP, Brazil;-23,5820086;-46,5979658
259041;2015-02-25;15:37:00;;2015-02-25 15:37:00;2015-02-25 ;R. Barão de Monte Santo - Mooca, São Paulo - SP, Brazil;-23,5702131;-46,5954662
259042;2015-02-28;16:40:00;17:06:00;2015-02-28 16:40:00;2015-02-28 17:06:00;Av. Roque Petroni Júnior, São Paulo - SP, Brazil;-23,6242558;-46,694804
259043;2015-02-28;16:23:00;21:56:00;2015-02-28 16:23:00;2015-02-28 21:56:00;Av. Vital Brasil, São Paulo - SP, Brazil;-23,570208;-46,7116258
273746;2015-01-01;18:52:00;20:35:00;2015-01-01 18:52:00;2015-01-01 20:35:00;Av. Guarapiranga - Jardim Sao Joaquim, São Paulo - SP, Brazil;-23,6747583;-46,7344204
273747;2015-01-02;18:02:00;18:52:00;2015-01-02 18:02:00;2015-01-02 18:52:00;Av. Prof. Francisco Morato, São Paulo - SP, Brazil;-23,5890554;-46,7286596
273748;2015-01-03;18:20:00;22:42:00;2015-01-03 18:20:00;2015-01-03 22:42:00;Av. Raimundo Pereira de Magalhães, São Paulo - SP, Brazil;-23,4607661;-46,7215836
273749;2015-01-05;15:36:00;15:45:00;2015-01-05 15:36:00;2015-01-05 15:45:00;Av. Rubem Berta, São Paulo - SP, Brazil;-23,6022907;-46,651546
273750;2015-01-05;14:36:00;15:46:00;2015-01-05 14:36:00;2015-01-05 15:46:00;Av. Santos Dumont, São Paulo - SP, Brazil;-23,5165914;-46,6298802
273751;2015-01-05;15:51:00;18:36:00;2015-01-05 15:51:00;2015-01-05 18:36:00;Avenida Aricanduva, São Paulo - SP, Brazil;-23,5665833;-46,5072364
273752;2015-01-05;15:46:00;16:04:00;2015-01-05 15:46:00;2015-01-05 16:04:00;Av. Jacu Pêssego/Nova Trabalhadores, São Paulo - SP, Brazil;-23,5980468;-46,4447716
273753;2015-01-05;16:11:00;18:27:00;2015-01-05 16:11:00;2015-01-05 18:27:00;Av. Guido Caloi, São Paulo - SP, Brazil;-23,6558076;-46,7243367
273754;2015-01-05;16:09:00;18:26:00;2015-01-05 16:09:00;2015-01-05 18:26:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
273755;2015-01-05;16:25:00;19:09:00;2015-01-05 16:25:00;2015-01-05 19:09:00;Av. Santo Amaro, São Paulo - SP, Brazil;-23,617729;-46,6818226
273756;2015-01-05;16:29:00;18:26:00;2015-01-05 16:29:00;2015-01-05 18:26:00;Av. Magalhães de Castro, São Paulo - SP, Brazil;-23,5974359;-46,6972704
273757;2015-01-06;17:26:00;18:46:00;2015-01-06 17:26:00;2015-01-06 18:46:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
273758;2015-01-06;17:25:00;19:42:00;2015-01-06 17:25:00;2015-01-06 19:42:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
273759;2015-01-06;17:22:00;19:42:00;2015-01-06 17:22:00;2015-01-06 19:42:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
273760;2015-01-06;17:36:00;17:58:00;2015-01-06 17:36:00;2015-01-06 17:58:00;Av. das Nações Unidas, São Paulo - SP, Brazil;-23,6077223;-46,6975576
273761;2015-01-06;17:44:00;20:01:00;2015-01-06 17:44:00;2015-01-06 20:01:00;R. João Alfredo - Santo Amaro, São Paulo - SP, Brazil;-23,6583985;-46,702784
273762;2015-01-06;19:39:00;18:17:00;2015-01-06 19:39:00;2015-01-06 18:17:00;Av. Guarapiranga - Jardim Sao Joaquim, São Paulo - SP, Brazil;-23,6747583;-46,7344204
273763;2015-01-06;18:25:00;19:47:00;2015-01-06 18:25:00;2015-01-06 19:47:00;Av. Guido Caloi, São Paulo - SP, Brazil;-23,6558076;-46,7243367
273764;2015-01-07;16:53:00;18:27:00;2015-01-07 16:53:00;2015-01-07 18:27:00;Av. Alcântara Machado, São Paulo - SP, Brazil;-23,5476643;-46,602319
273765;2015-01-07;17:15:00;18:00:00;2015-01-07 17:15:00;2015-01-07 18:00:00;Av. Antônio Munhoz Bonilha, São Paulo - SP, Brazil;-23,4991474;-46,6837398
273766;2015-01-07;18:18:00;20:37:00;2015-01-07 18:18:00;2015-01-07 20:37:00;Rua Carolina Fonseca, São Paulo - SP, Brazil;-23,5291531;-46,455747
273767;2015-01-07;18:55:00;20:10:00;2015-01-07 18:55:00;2015-01-07 20:10:00;Rua Peixoto Gomide, São Paulo - SP, Brazil;-23,5626676;-46,6589173
273768;2015-01-07;18:30:00;19:50:00;2015-01-07 18:30:00;2015-01-07 19:50:00;Av. Governador Carvalho Pinto, São Paulo - SP, Brazil;-23,5143852;-46,534972
273769;2015-01-07;18:23:00;20:09:00;2015-01-07 18:23:00;2015-01-07 20:09:00;Av. Governador Carvalho Pinto, São Paulo - SP, Brazil;-23,5143852;-46,534972
273770;2015-01-07;20:28:00;21:08:00;2015-01-07 20:28:00;2015-01-07 21:08:00;Av. Antônio Munhoz Bonilha, São Paulo - SP, Brazil;-23,4991474;-46,6837398
273771;2015-01-07;21:09:00;22:13:00;2015-01-07 21:09:00;2015-01-07 22:13:00;Av. Dr. Ricardo Jafet, São Paulo - SP, Brazil;-23,5904103;-46,6201351
