"w","datetime","min","max","mean","idw","lon","lat"
"7","2016-11-25","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2016-11-26","","","","-1.0","-46.6756206235","-23.881732652"
"7","2016-11-27","0.0","3.2","0.06","-288.0","-46.6756206235","-23.881732652"
"7","2016-11-28","0.04","100.47","9.13","-288.0","-46.6756206235","-23.881732652"
"7","2016-11-29","1.63","42.17","10.2","-288.0","-46.6756206235","-23.881732652"
"7","2016-11-30","0.0","0.93","0.05","-287.0","-46.6756206235","-23.881732652"
"7","2016-12-01","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2016-12-02","","","","-1.0","-46.6756206235","-23.881732652"
"7","2016-12-03","1.34","69.13","10.54","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-04","0.01","20.48","2.15","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-05","0.0","0.01","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2016-12-06","","","","-1.0","-46.6756206235","-23.881732652"
"7","2016-12-07","0.06","41.38","4.13","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-08","0.0","25.43","2.33","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-09","0.0","31.31","2.69","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-10","1.17","28.6","6.67","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-11","1.04","50.21","9.39","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-12","0.93","120.95","18.61","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-13","0.0","0.95","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-14","0.0","2.36","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-15","0.0","0.01","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2016-12-16","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2016-12-17","","","","-1.0","-46.6756206235","-23.881732652"
"7","2016-12-18","0.0","1.86","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-19","0.77","94.09","29.98","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-20","0.0","44.66","3.54","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-21","2.6","123.81","37.38","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-22","0.0","0.07","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-23","0.19","26.36","2.43","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-24","0.0","9.19","0.43","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-25","0.0","1.44","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-26","0.0","2.41","0.02","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-27","0.2","64.32","10.7","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-28","0.0","3.1","0.07","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-29","0.0","9.27","0.58","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-30","0.0","0.43","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2016-12-31","0.0","0.41","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2017-01-01","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-01-02","0.02","116.64","9.3","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-03","0.0","4.86","0.13","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-04","0.0","2.17","0.17","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-05","0.0","0.93","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-06","0.32","81.3","14.98","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-07","0.0","31.06","1.26","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-08","0.0","45.16","2.1","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-09","0.0","26.47","2.11","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-10","0.0","2.68","0.14","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-11","0.31","169.44","17.97","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-12","0.46","92.11","11.36","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-13","0.0","3.36","0.02","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-14","0.0","0.03","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-15","0.0","31.99","1.42","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-16","2.93","146.6","32.76","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-17","5.29","113.21","26.15","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-18","6.76","131.34","36.52","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-19","4.11","111.13","23.15","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-20","1.46","46.3","11.1","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-21","1.48","119.84","19.43","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-22","0.29","36.05","5.96","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-23","0.09","54.12","3.49","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-24","0.0","105.58","14.66","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-25","0.0","2.51","0.16","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-26","2.69","57.64","16.12","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-27","0.94","74.94","10.22","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-28","0.0","10.11","0.46","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-29","0.0","3.32","0.02","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-30","0.0","4.02","0.02","-288.0","-46.6756206235","-23.881732652"
"7","2017-01-31","0.0","2.01","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-01","1.77","157.6","21.44","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-02","1.73","39.95","9.1","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-03","0.36","62.93","8.21","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-04","0.04","55.3","5.48","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-05","0.02","88.21","14.15","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-06","1.12","87.54","15.53","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-07","0.0","99.14","7.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-08","0.0","0.74","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2017-02-09","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-10","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-11","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-12","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-13","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-14","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-15","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-16","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-02-17","0.0","0.27","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-18","0.0","0.29","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2017-02-19","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-20","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-02-21","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-02-22","0.0","0.72","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-23","0.0","137.28","17.15","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-24","2.49","275.75","37.38","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-25","0.01","7.9","1.04","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-26","0.0","67.08","8.83","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-27","0.0","29.87","1.51","-288.0","-46.6756206235","-23.881732652"
"7","2017-02-28","0.0","19.49","1.24","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-01","0.0","2.67","0.06","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-02","0.32","195.9","19.66","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-03","0.0","34.39","2.26","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-04","0.0","5.03","0.2","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-05","0.72","161.48","29.47","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-06","0.71","135.18","14.91","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-07","3.07","157.89","39.12","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-08","2.87","54.65","11.8","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-09","0.0","0.0","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-10","0.0","3.07","0.07","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-11","0.0","0.27","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-12","0.0","2.33","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-13","0.0","2.89","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-14","0.0","0.67","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-15","0.0","13.14","0.94","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-16","0.0","0.94","0.01","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-17","0.01","11.25","1.16","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-18","0.43","11.96","3.3","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-19","0.51","31.46","6.4","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-20","0.0","0.62","0.03","-287.0","-46.6756206235","-23.881732652"
"7","2017-03-21","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-03-22","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-03-23","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-03-24","0.0","0.0","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-25","0.0","2.5","0.18","-287.0","-46.6756206235","-23.881732652"
"7","2017-03-26","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-03-27","0.04","9.26","1.6","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-28","0.03","26.9","2.25","-288.0","-46.6756206235","-23.881732652"
"7","2017-03-29","0.0","3.16","0.23","-287.0","-46.6756206235","-23.881732652"
"7","2017-03-30","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-03-31","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-01","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-02","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-03","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-04","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-04-05","0.0","0.0","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-06","2.54","194.95","41.22","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-07","1.51","52.25","11.03","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-08","0.0","9.72","0.38","-287.0","-46.6756206235","-23.881732652"
"7","2017-04-09","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-04-10","0.0","0.28","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-11","0.0","0.95","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-12","0.72","76.84","12.67","-287.0","-46.6756206235","-23.881732652"
"7","2017-04-13","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-14","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-15","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-16","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-04-17","0.0","8.37","0.37","-287.0","-46.6756206235","-23.881732652"
"7","2017-04-18","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-19","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-20","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-04-21","1.98","58.55","12.34","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-22","0.74","11.25","3.54","-287.0","-46.6756206235","-23.881732652"
"7","2017-04-23","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-24","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-25","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-04-26","3.7","74.82","20.84","-288.0","-46.6756206235","-23.881732652"
"7","2017-04-27","0.03","4.84","1.06","-287.0","-46.6756206235","-23.881732652"
"7","2017-04-28","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-29","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-04-30","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-01","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-05-02","0.0","0.14","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2017-05-03","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-04","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-05-05","1.55","83.99","22.41","-288.0","-46.6756206235","-23.881732652"
"7","2017-05-06","0.71","88.64","11.31","-288.0","-46.6756206235","-23.881732652"
"7","2017-05-07","0.0","10.64","0.55","-287.0","-46.6756206235","-23.881732652"
"7","2017-05-08","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-09","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-10","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-11","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-12","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-13","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-05-14","0.05","4.97","1.05","-287.0","-46.6756206235","-23.881732652"
"7","2017-05-15","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-16","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-17","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-05-18","0.29","10.23","2.19","-288.0","-46.6756206235","-23.881732652"
"7","2017-05-19","10.26","156.14","40.3","-288.0","-46.6756206235","-23.881732652"
"7","2017-05-20","0.0","0.27","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-05-21","4.98","83.87","22.31","-288.0","-46.6756206235","-23.881732652"
"7","2017-05-22","0.84","35.42","6.37","-287.0","-46.6756206235","-23.881732652"
"7","2017-05-23","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-24","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-25","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-26","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-27","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-28","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-29","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-30","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-05-31","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-06-01","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-06-02","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-06-03","0.0","0.0","0.0","0.0","-46.6756206235","-23.881732652"
"7","2017-06-04","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-06-05","11.81","176.32","52.1","-288.0","-46.6756206235","-23.881732652"
"7","2017-06-06","7.48","175.31","42.09","-288.0","-46.6756206235","-23.881732652"
"7","2017-06-07","1.77","29.29","8.16","-287.0","-46.6756206235","-23.881732652"
"7","2017-06-08","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-06-09","0.03","14.51","1.56","-288.0","-46.6756206235","-23.881732652"
"7","2017-06-10","0.0","0.0","0.0","-287.0","-46.6756206235","-23.881732652"
"7","2017-06-11","","","","-1.0","-46.6756206235","-23.881732652"
"7","2017-06-12","0.0","0.05","0.0","-288.0","-46.6756206235","-23.881732652"
"7","2017-06-13","4.03","127.34","29.44","-288.0","-46.6756206235","-23.881732652"
"7","2017-06-14","0.31","12.83","2.19","-287.0","-46.6756206235","-23.881732652"
"8","2016-10-31","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-11-01","0.0","0.06","0.01","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-02","0.06","1.88","0.68","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-03","1.95","17.75","6.3","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-04","0.21","1.39","0.65","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-05","0.0","0.0","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-06","0.0","0.04","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-07","0.0","0.01","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-08","0.0","0.0","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-09","10.65","118.8","50.91","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-10","2.27","18.05","6.48","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-11","3.11","45.25","15.34","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-12","0.02","0.22","0.08","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-13","7.27","31.38","16.78","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-14","5.58","27.25","13.54","-287.0","-46.6196572062","-23.8898260981"
"8","2016-11-15","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-11-16","3.93","40.69","16.26","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-17","0.11","3.3","0.85","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-18","0.02","1.47","0.38","-287.0","-46.6196572062","-23.8898260981"
"8","2016-11-19","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2016-11-20","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2016-11-21","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2016-11-22","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-11-23","0.17","7.23","1.65","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-24","0.0","0.0","0.0","-287.0","-46.6196572062","-23.8898260981"
"8","2016-11-25","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2016-11-26","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-11-27","0.0","0.13","0.01","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-28","0.22","12.32","3.17","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-29","3.93","22.16","10.24","-288.0","-46.6196572062","-23.8898260981"
"8","2016-11-30","0.0","0.27","0.02","-287.0","-46.6196572062","-23.8898260981"
"8","2016-12-01","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2016-12-02","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-12-03","2.39","30.68","10.44","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-04","0.18","6.54","1.77","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-05","0.0","0.0","0.0","-287.0","-46.6196572062","-23.8898260981"
"8","2016-12-06","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-12-07","0.96","10.7","2.95","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-08","0.0","1.39","0.17","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-09","0.17","4.25","1.37","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-10","2.41","10.97","5.71","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-11","2.06","15.1","6.58","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-12","5.13","57.01","20.65","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-13","0.0","0.32","0.05","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-14","0.0","0.0","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-15","0.0","0.0","0.0","-287.0","-46.6196572062","-23.8898260981"
"8","2016-12-16","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2016-12-17","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2016-12-18","0.0","0.07","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-19","1.12","13.4","4.2","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-20","1.64","37.1","9.8","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-21","10.83","64.27","31.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-22","0.0","0.01","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-23","0.67","8.01","2.62","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-24","0.03","1.59","0.44","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-25","0.0","0.0","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-26","0.0","1.57","0.09","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-27","10.57","67.44","34.72","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-28","0.0","0.04","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-29","0.0","0.85","0.14","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-30","0.0","0.61","0.04","-288.0","-46.6196572062","-23.8898260981"
"8","2016-12-31","0.0","0.18","0.02","-287.0","-46.6196572062","-23.8898260981"
"8","2017-01-01","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2017-01-02","0.64","63.94","14.52","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-03","0.04","1.44","0.45","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-04","0.0","0.05","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-05","0.0","0.24","0.04","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-06","1.67","31.7","13.05","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-07","0.0","10.43","1.2","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-08","0.01","6.61","1.13","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-09","0.11","6.67","1.95","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-10","0.0","0.19","0.01","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-11","1.95","76.35","17.92","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-12","3.2","59.98","21.39","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-13","0.0","0.02","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-14","0.0","0.0","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-15","0.0","0.11","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-16","11.04","56.87","27.31","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-17","8.72","45.69","22.38","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-18","14.38","70.12","34.3","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-19","9.25","56.52","24.95","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-20","5.28","27.18","12.72","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-21","6.5","61.59","23.27","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-22","1.31","28.66","5.82","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-23","0.36","18.31","3.44","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-24","0.06","37.27","9.69","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-25","0.04","1.28","0.42","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-26","7.18","38.57","17.88","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-27","2.19","22.96","7.76","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-28","0.0","1.0","0.21","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-29","0.0","0.38","0.03","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-30","0.0","0.16","0.01","-288.0","-46.6196572062","-23.8898260981"
"8","2017-01-31","0.0","0.63","0.06","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-01","9.14","116.55","46.93","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-02","3.12","15.78","7.55","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-03","1.34","46.38","14.7","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-04","6.14","39.01","16.71","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-05","0.2","34.07","7.6","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-06","3.36","46.17","17.76","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-07","0.61","17.77","4.65","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-08","0.0","0.28","0.04","-287.0","-46.6196572062","-23.8898260981"
"8","2017-02-09","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-10","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-11","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-12","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-13","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-14","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-15","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-16","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2017-02-17","0.0","0.06","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-18","0.0","0.01","0.0","-287.0","-46.6196572062","-23.8898260981"
"8","2017-02-19","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-20","0.0","0.0","0.0","0.0","-46.6196572062","-23.8898260981"
"8","2017-02-21","","","","-1.0","-46.6196572062","-23.8898260981"
"8","2017-02-22","0.0","0.12","0.0","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-23","0.51","51.99","15.3","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-24","7.56","64.47","28.83","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-25","0.34","2.57","1.11","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-26","10.61","57.74","33.95","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-27","0.04","15.83","2.74","-288.0","-46.6196572062","-23.8898260981"
"8","2017-02-28","0.49","13.73","3.58","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-01","0.0","0.65","0.16","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-02","2.63","67.92","22.07","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-03","0.41","10.89","2.9","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-04","0.01","1.26","0.31","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-05","4.79","74.26","29.46","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-06","4.33","62.52","25.42","-288.0","-46.6196572062","-23.8898260981"
"8","2017-03-07","14.46","107.94","48.71","-288.0","-46.6196572062","-23.8898260981"
