"w","datetime","min","max","mean","idw","lon","lat"
"26","2017-02-12","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-02-13","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-02-14","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-02-15","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-02-16","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-02-17","0.0","0.02","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-18","0.0","0.0","0.0","-287.0","-46.6364129248","-23.7668089139"
"26","2017-02-19","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-02-20","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-02-21","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-02-22","0.15","1.2","0.66","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-23","3.56","6.77","5.07","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-24","8.76","33.93","20.31","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-25","0.44","1.33","0.85","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-26","6.06","12.73","9.31","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-27","1.16","5.45","3.11","-288.0","-46.6364129248","-23.7668089139"
"26","2017-02-28","0.0","0.01","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-01","0.0","0.04","0.03","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-02","26.01","51.23","36.92","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-03","0.53","2.14","1.2","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-04","0.03","0.05","0.04","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-05","22.28","37.52","29.99","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-06","4.82","11.41","8.3","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-07","45.88","75.78","59.53","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-08","7.71","14.14","10.89","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-09","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-10","0.0","0.01","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-11","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-12","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-13","0.01","0.03","0.02","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-14","0.27","0.9","0.53","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-15","0.15","0.8","0.5","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-16","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-17","5.38","11.03","8.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-18","1.05","2.08","1.49","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-19","1.02","2.12","1.6","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-20","0.0","0.0","0.0","-287.0","-46.6364129248","-23.7668089139"
"26","2017-03-21","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-03-22","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-03-23","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-03-24","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-25","0.4","1.16","0.74","-287.0","-46.6364129248","-23.7668089139"
"26","2017-03-26","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-03-27","0.39","1.05","0.67","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-28","0.15","0.7","0.41","-288.0","-46.6364129248","-23.7668089139"
"26","2017-03-29","0.25","0.9","0.52","-287.0","-46.6364129248","-23.7668089139"
"26","2017-03-30","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-03-31","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-01","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-02","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-03","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-04","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-04-05","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-06","14.92","33.84","23.44","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-07","31.47","62.73","44.49","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-08","0.02","0.14","0.05","-287.0","-46.6364129248","-23.7668089139"
"26","2017-04-09","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-04-10","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-11","0.01","0.02","0.01","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-12","0.51","1.46","0.97","-287.0","-46.6364129248","-23.7668089139"
"26","2017-04-13","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-14","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-15","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-16","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-04-17","0.05","0.14","0.08","-287.0","-46.6364129248","-23.7668089139"
"26","2017-04-18","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-19","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-20","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-04-21","16.52","30.79","23.34","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-22","2.56","5.09","3.72","-287.0","-46.6364129248","-23.7668089139"
"26","2017-04-23","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-24","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-25","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-04-26","10.98","23.35","17.05","-288.0","-46.6364129248","-23.7668089139"
"26","2017-04-27","1.3","2.13","1.68","-287.0","-46.6364129248","-23.7668089139"
"26","2017-04-28","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-29","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-04-30","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-01","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-05-02","0.0","0.0","0.0","-287.0","-46.6364129248","-23.7668089139"
"26","2017-05-03","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-04","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-05-05","13.52","31.25","21.98","-288.0","-46.6364129248","-23.7668089139"
"26","2017-05-06","2.75","6.81","4.43","-288.0","-46.6364129248","-23.7668089139"
"26","2017-05-07","0.24","0.7","0.49","-287.0","-46.6364129248","-23.7668089139"
"26","2017-05-08","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-09","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-10","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-11","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-12","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-13","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-05-14","0.09","0.43","0.21","-287.0","-46.6364129248","-23.7668089139"
"26","2017-05-15","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-16","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-17","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-05-18","1.79","4.11","2.89","-288.0","-46.6364129248","-23.7668089139"
"26","2017-05-19","27.82","56.75","40.93","-288.0","-46.6364129248","-23.7668089139"
"26","2017-05-20","0.05","0.16","0.11","-288.0","-46.6364129248","-23.7668089139"
"26","2017-05-21","17.89","36.8","26.79","-288.0","-46.6364129248","-23.7668089139"
"26","2017-05-22","5.44","9.95","7.47","-287.0","-46.6364129248","-23.7668089139"
"26","2017-05-23","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-24","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-25","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-26","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-27","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-28","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-29","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-30","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-05-31","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-06-01","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-06-02","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-06-03","0.0","0.0","0.0","0.0","-46.6364129248","-23.7668089139"
"26","2017-06-04","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-06-05","27.77","61.19","43.18","-288.0","-46.6364129248","-23.7668089139"
"26","2017-06-06","24.57","53.05","38.44","-288.0","-46.6364129248","-23.7668089139"
"26","2017-06-07","5.93","12.36","8.9","-287.0","-46.6364129248","-23.7668089139"
"26","2017-06-08","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-06-09","0.53","1.62","1.02","-288.0","-46.6364129248","-23.7668089139"
"26","2017-06-10","0.0","0.0","0.0","-287.0","-46.6364129248","-23.7668089139"
"26","2017-06-11","","","","-1.0","-46.6364129248","-23.7668089139"
"26","2017-06-12","0.0","0.0","0.0","-288.0","-46.6364129248","-23.7668089139"
"26","2017-06-13","19.56","56.51","36.34","-288.0","-46.6364129248","-23.7668089139"
"26","2017-06-14","1.07","3.01","1.93","-287.0","-46.6364129248","-23.7668089139"
"27","2016-10-31","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-11-01","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-02","1.74","12.21","5.75","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-03","3.46","23.56","10.02","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-04","0.06","0.35","0.15","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-05","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-06","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-07","0.0","0.18","0.02","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-08","0.0","0.03","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-09","17.66","70.3","42.34","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-10","5.92","23.22","12.83","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-11","0.47","10.08","3.69","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-12","0.0","0.03","0.01","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-13","14.83","38.36","24.91","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-14","8.01","19.27","12.82","-287.0","-46.7916098879","-23.6996569504"
"27","2016-11-15","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-11-16","2.17","16.06","5.86","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-17","3.76","24.21","14.08","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-18","0.11","3.09","0.93","-287.0","-46.7916098879","-23.6996569504"
"27","2016-11-19","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2016-11-20","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2016-11-21","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2016-11-22","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-11-23","0.13","4.91","1.8","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-24","0.0","0.0","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2016-11-25","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2016-11-26","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-11-27","1.27","8.65","3.78","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-28","0.53","6.82","2.15","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-29","3.74","13.33","7.44","-288.0","-46.7916098879","-23.6996569504"
"27","2016-11-30","0.0","0.0","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2016-12-01","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2016-12-02","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-12-03","2.85","17.09","8.43","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-04","3.37","19.35","9.99","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-05","0.01","0.11","0.05","-287.0","-46.7916098879","-23.6996569504"
"27","2016-12-06","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-12-07","4.15","29.23","12.59","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-08","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-09","0.0","0.79","0.28","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-10","2.28","7.0","4.19","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-11","2.86","22.39","9.11","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-12","6.11","34.35","16.14","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-13","0.01","1.7","0.67","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-14","0.0","0.01","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-15","0.0","0.0","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2016-12-16","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2016-12-17","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2016-12-18","0.22","1.38","0.68","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-19","2.09","17.74","6.41","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-20","0.67","3.49","1.75","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-21","0.12","4.63","1.04","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-22","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-23","4.46","21.45","11.74","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-24","1.35","10.9","4.07","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-25","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-26","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-27","0.09","1.67","0.66","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-28","0.91","17.52","5.46","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-29","0.05","4.03","0.75","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-30","0.0","0.01","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2016-12-31","0.0","0.03","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2017-01-01","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-01-02","3.92","48.1","18.2","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-03","1.97","13.96","6.25","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-04","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-05","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-06","2.63","16.18","7.56","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-07","5.56","31.78","13.42","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-08","0.2","1.86","0.7","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-09","5.22","51.83","22.48","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-10","3.24","11.57","6.73","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-11","0.75","9.08","3.08","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-12","2.07","16.88","7.47","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-13","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-14","0.0","0.54","0.16","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-15","0.06","10.38","2.01","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-16","11.43","60.35","27.93","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-17","13.07","45.08","24.56","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-18","25.93","97.03","57.52","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-19","20.31","79.0","43.43","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-20","11.82","45.57","24.25","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-21","8.25","36.43","18.71","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-22","7.39","27.45","15.23","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-23","0.18","1.15","0.49","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-24","0.32","8.51","2.47","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-25","0.01","0.47","0.16","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-26","9.86","34.44","19.79","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-27","6.55","24.61","13.79","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-28","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-29","0.0","0.05","0.01","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-30","0.04","0.66","0.26","-288.0","-46.7916098879","-23.6996569504"
"27","2017-01-31","4.3","24.78","11.03","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-01","8.69","75.28","25.92","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-02","4.5","15.05","8.91","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-03","1.9","12.99","6.13","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-04","0.58","15.09","5.53","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-05","0.0","0.04","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-06","3.27","21.08","8.51","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-07","0.13","2.33","0.81","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-08","0.0","0.0","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2017-02-09","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-10","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-11","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-12","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-13","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-14","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-15","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-16","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-02-17","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-18","0.0","0.0","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2017-02-19","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-20","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-02-21","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-02-22","0.01","0.41","0.13","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-23","0.11","2.07","0.65","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-24","11.35","88.43","45.04","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-25","2.61","14.5","7.48","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-26","0.0","0.64","0.16","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-27","0.65","9.82","4.24","-288.0","-46.7916098879","-23.6996569504"
"27","2017-02-28","0.0","0.04","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-01","0.0","0.07","0.01","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-02","1.08","11.7","4.44","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-03","0.75","6.0","2.43","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-04","0.33","2.62","1.18","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-05","10.02","44.85","23.23","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-06","2.71","15.74","7.43","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-07","4.53","22.74","11.52","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-08","3.12","9.26","5.69","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-09","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-10","2.48","16.89","8.28","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-11","0.0","0.02","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-12","0.0","0.08","0.02","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-13","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-14","0.0","0.01","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-15","0.15","2.52","1.05","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-16","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-17","7.22","38.67","19.98","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-18","0.49","2.05","1.14","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-19","1.38","4.05","2.26","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-20","0.0","0.01","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2017-03-21","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-03-22","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-03-23","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-03-24","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-25","0.15","1.5","0.66","-287.0","-46.7916098879","-23.6996569504"
"27","2017-03-26","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-03-27","0.13","1.77","0.59","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-28","0.23","2.34","1.01","-288.0","-46.7916098879","-23.6996569504"
"27","2017-03-29","0.02","0.23","0.08","-287.0","-46.7916098879","-23.6996569504"
"27","2017-03-30","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-03-31","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-01","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-02","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-03","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-04","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-04-05","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-06","11.5","44.91","23.8","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-07","13.23","56.73","30.57","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-08","0.01","1.91","0.31","-287.0","-46.7916098879","-23.6996569504"
"27","2017-04-09","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-04-10","0.0","0.0","0.0","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-11","0.0","0.06","0.02","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-12","0.09","1.52","0.54","-287.0","-46.7916098879","-23.6996569504"
"27","2017-04-13","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-14","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-15","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-16","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-04-17","0.14","0.93","0.49","-287.0","-46.7916098879","-23.6996569504"
"27","2017-04-18","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-19","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-20","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-04-21","11.8","33.74","21.32","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-22","1.94","5.32","3.35","-287.0","-46.7916098879","-23.6996569504"
"27","2017-04-23","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-24","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-25","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-04-26","10.14","34.81","20.85","-288.0","-46.7916098879","-23.6996569504"
"27","2017-04-27","0.98","2.4","1.58","-287.0","-46.7916098879","-23.6996569504"
"27","2017-04-28","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-29","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-04-30","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-01","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-05-02","0.0","0.0","0.0","-287.0","-46.7916098879","-23.6996569504"
"27","2017-05-03","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-04","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-05-05","14.32","44.94","25.78","-288.0","-46.7916098879","-23.6996569504"
"27","2017-05-06","1.29","4.7","2.62","-288.0","-46.7916098879","-23.6996569504"
"27","2017-05-07","0.0","0.12","0.02","-287.0","-46.7916098879","-23.6996569504"
"27","2017-05-08","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-09","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-10","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-11","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-12","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-13","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-05-14","0.0","0.13","0.04","-287.0","-46.7916098879","-23.6996569504"
"27","2017-05-15","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-16","0.0","0.0","0.0","0.0","-46.7916098879","-23.6996569504"
"27","2017-05-17","","","","-1.0","-46.7916098879","-23.6996569504"
"27","2017-05-18","2.87","9.48","5.51","-288.0","-46.7916098879","-23.6996569504"
"27","2017-05-19","19.68","56.36","34.87","-288.0","-46.7916098879","-23.6996569504"
"27","2017-05-20","0.17","0.92","0.47","-288.0","-46.7916098879","-23.6996569504"
"27","2017-05-21","17.04","49.04","29.53","-288.0","-46.7916098879","-23.6996569504"
"27","2017-05-22","4.17","14.95","7.72","-287.0","-46.7916098879","-23.6996569504"
